"SampleId","Location","Site","SampleDate","MicroscopeType","WholePlate","Species","IsSpeciesToxic","VolumeInMillilitres","Average","NumberOfColonies","CellsPerMl","TotalBioVolume","PotentiallyToxicCellMl","PotentiallyToxicBioVolume","ToxinCluster"
5251.1,"Rotorua","Hamurana",2024-04-29,"20A","160","Dolichospermum circinale",TRUE,10,12.33333333,NA,116.2390972,0.066911874,116.2390972,0.066911874,""
5251.2,"Rotorua","Hamurana",2024-04-29,"20A","160","Microcystis sp. (large)",TRUE,10,59,NA,185.3542361,0.017249065,185.3542361,0.017249065,"Microcystis spp."
5251.3,"Rotorua","Hamurana",2024-04-29,"20A","160","Pseudanabaena mucicola (cylinder)",FALSE,10,2,NA,6.283194444,0.0000707487,0,0,""
5251.4,"Rotorua","Hamurana",2024-04-29,"20A","160","Microcystis aeruginosa",TRUE,10,32.16666667,NA,606.3282639,0.052750559,606.3282639,0.052750559,"Microcystis spp."
5227.1,"Kaituna","Trout Pool",2024-04-22,"20A","160","Dolichospermum planctonicum",TRUE,10,23.25,NA,292.1685417,0.10810236,292.1685417,0.10810236,""
5227.2,"Kaituna","Trout Pool",2024-04-22,"20A","160","Microcystis aeruginosa",TRUE,10,55.85,27,8246.535628,0.7174486,8246.535628,0.7174486,"Microcystis spp."
5227.3,"Kaituna","Trout Pool",2024-04-22,"20A","160","Pseudanabaena mucicola (cylinder)",FALSE,10,1,NA,3.141597222,0.0000353743,0,0,""
5227.4,"Kaituna","Trout Pool",2024-04-22,"20A","160","Dolichospermum circinale",TRUE,10,24.66666667,NA,232.4781944,0.133823748,232.4781944,0.133823748,""
5227.5,"Kaituna","Trout Pool",2024-04-22,"20A","160","Aphanocapsa sp",FALSE,10,88,NA,276.4605556,0.000622036,0,0,""
5227.6,"Kaituna","Trout Pool",2024-04-22,"20A","160","Pseudanabaena limnetica (cylinder)",TRUE,10,21,NA,65.97354167,0.00521191,65.97354167,0.00521191,""
5227.7,"Kaituna","Trout Pool",2024-04-22,"20A","160","Phormidium sp",TRUE,10,36.5,NA,229.3365972,0.021406278,229.3365972,0.021406278,""
5228.1,"Rotoiti","Okere Arm",2024-04-22,"20A","160","Microcystis aeruginosa",TRUE,10,72.05263158,NA,4300.846597,0.374173654,4300.846597,0.374173654,"Microcystis spp."
5228.2,"Rotoiti","Okere Arm",2024-04-22,"20A","160","Dolichospermum circinale",TRUE,10,52.66666667,NA,496.3723611,0.285731786,496.3723611,0.285731786,""
5228.3,"Rotoiti","Okere Arm",2024-04-22,"20A","160","Microcystis wesenbergii",TRUE,10,41,NA,128.8054861,0.024515548,128.8054861,0.024515548,"Microcystis spp."
5228.4,"Rotoiti","Okere Arm",2024-04-22,"20A","160","Phormidium sp",TRUE,10,43,NA,135.0886806,0.012609177,135.0886806,0.012609177,""
5228.5,"Rotoiti","Okere Arm",2024-04-22,"20A","160","Microcystis sp. (large)",TRUE,10,18,NA,56.54875,0.005262427,56.54875,0.005262427,"Microcystis spp."
5229.1,"Rotorua","Ohau Channel",2024-04-22,"20A","160","Dolichospermum circinale",TRUE,10,73.66666667,NA,694.2929861,0.399662815,694.2929861,0.399662815,""
5229.2,"Rotorua","Ohau Channel",2024-04-22,"20A","160","Dolichospermum planctonicum",TRUE,10,14,NA,43.98236111,0.016273474,43.98236111,0.016273474,""
5229.3,"Rotorua","Ohau Channel",2024-04-22,"20A","160","Microcystis aeruginosa",TRUE,10,122,NA,1916.374306,0.166724565,1916.374306,0.166724565,"Microcystis spp."
5229.4,"Rotorua","Ohau Channel",2024-04-22,"20A","160","Pseudanabaena limnetica (cylinder)",TRUE,10,22,NA,69.11513889,0.005460096,69.11513889,0.005460096,""
5233.1,"Rotorua","Holdens Bay",2024-04-22,"20A","160","Microcystis wesenbergii",TRUE,10,44,NA,138.2302778,0.026309369,138.2302778,0.026309369,"Microcystis spp."
5233.2,"Rotorua","Holdens Bay",2024-04-22,"20A","160","Microcystis aeruginosa",TRUE,10,6.75,49,1463.198906,0.127298305,1463.198906,0.127298305,"Microcystis spp."
5233.3,"Rotorua","Holdens Bay",2024-04-22,"20A","160","Dolichospermum circinale",TRUE,10,8.5,NA,53.40715278,0.030743293,53.40715278,0.030743293,""
5233.4,"Rotorua","Holdens Bay",2024-04-22,"20A","160","Pseudanabaena limnetica (cylinder)",TRUE,10,4,NA,12.56638889,0.000992745,12.56638889,0.000992745,""
5234.1,"Rotorua","Hamurana",2024-04-22,"20A","160","Dolichospermum circinale",TRUE,10,91,NA,571.7706944,0.329134083,571.7706944,0.329134083,""
5234.2,"Rotorua","Hamurana",2024-04-22,"20A","160","Microcystis aeruginosa",TRUE,10,12,NA,301.5933333,0.02623862,301.5933333,0.02623862,"Microcystis spp."
5235.1,"Rotorua","Ngongotaha",2024-04-22,"20A","160","Microcystis aeruginosa",TRUE,10,3.6,NA,56.54875,0.004919741,56.54875,0.004919741,"Microcystis spp."
5235.2,"Rotorua","Ngongotaha",2024-04-22,"20A","160","Aphanocapsa delicatissima",FALSE,10,60,NA,188.4958333,0.0000188495,0,0,""
5235.3,"Rotorua","Ngongotaha",2024-04-22,"20A","160","Dolichospermum circinale",TRUE,10,43,NA,135.0886806,0.077762448,135.0886806,0.077762448,""
5235.4,"Rotorua","Ngongotaha",2024-04-22,"20A","160","Pseudanabaena limnetica (cylinder)",TRUE,10,3,NA,9.424791667,0.000744559,9.424791667,0.000744559,""
5214.1,"Kaituna","Trout Pool",2024-04-15,"20A","160","Dolichospermum circinale",TRUE,10,25.28571429,NA,556.0627083,0.320091937,556.0627083,0.320091937,""
5214.2,"Kaituna","Trout Pool",2024-04-15,"20A","160","Microcystis aeruginosa",TRUE,10,14.2,10,1338.320417,0.116433876,1338.320417,0.116433876,"Microcystis spp."
5214.3,"Kaituna","Trout Pool",2024-04-15,"20A","160","Dolichospermum planctonicum",TRUE,10,27.5,NA,345.5756944,0.127863007,345.5756944,0.127863007,""
5214.4,"Kaituna","Trout Pool",2024-04-15,"20A","160","Aphanocapsa holsatica",FALSE,10,4,NA,25.13277778,0.0000125663,0,0,""
5215.1,"Rotoiti","Okere Arm",2024-04-15,"20A","160","Microcystis aeruginosa",TRUE,10,29.75,16,3364.650625,0.292724604,3364.650625,0.292724604,"Microcystis spp."
5215.2,"Rotoiti","Okere Arm",2024-04-15,"20A","160","Aphanocapsa delicatissima",FALSE,10,70,NA,219.9118056,0.0000219911,0,0,""
5215.3,"Rotoiti","Okere Arm",2024-04-15,"20A","160","Dolichospermum circinale",TRUE,10,64.9,NA,2038.896597,1.173670437,2038.896597,1.173670437,""
5216.1,"Rotorua","Ohau Channel",2024-04-15,"20A","160","Dolichospermum circinale",TRUE,10,70.5,NA,1771.860833,1.01995397,1771.860833,1.01995397,""
5216.2,"Rotorua","Ohau Channel",2024-04-15,"20A","160","Microcystis aeruginosa",TRUE,10,37.9,29,5834.260201,0.507580638,5834.260201,0.507580638,"Microcystis spp."
5216.3,"Rotorua","Ohau Channel",2024-04-15,"20A","160","Dolichospermum planctonicum",TRUE,10,22.5,NA,141.371875,0.052307594,141.371875,0.052307594,""
5216.4,"Rotorua","Ohau Channel",2024-04-15,"20A","160","Microcystis wesenbergii",TRUE,10,13,NA,40.84076389,0.007773223,40.84076389,0.007773223,"Microcystis spp."
5217.1,"Rotorua","Ngongotaha",2024-04-15,"20A","160","Dolichospermum circinale",TRUE,10,73.16666667,NA,1379.161181,0.793900342,1379.161181,0.793900342,""
5217.2,"Rotorua","Ngongotaha",2024-04-15,"20A","160","Microcystis aeruginosa",TRUE,10,24,9,2186.551667,0.190229995,2186.551667,0.190229995,"Microcystis spp."
5217.3,"Rotorua","Ngongotaha",2024-04-15,"20A","160","Dolichospermum planctonicum",TRUE,10,9,NA,28.274375,0.010461519,28.274375,0.010461519,""
5217.4,"Rotorua","Ngongotaha",2024-04-15,"20A","160","Microcystis wesenbergii",TRUE,10,47,NA,147.6550694,0.028103189,147.6550694,0.028103189,"Microcystis spp."
5217.5,"Rotorua","Ngongotaha",2024-04-15,"20A","160","Dolichospermum planctonicum",TRUE,10,3,NA,9.424791667,0.003487173,9.424791667,0.003487173,""
5217.6,"Rotorua","Ngongotaha",2024-04-15,"20A","160","Microcystis sp. (large)",TRUE,10,153,NA,1441.993125,0.13419188,1441.993125,0.13419188,"Microcystis spp."
5218.1,"Rotorua","Hamurana",2024-04-15,"20A","160","Microcystis aeruginosa",TRUE,10,35.15,11,3423.241413,0.297822003,3423.241413,0.297822003,"Microcystis spp."
5218.2,"Rotorua","Hamurana",2024-04-15,"20A","160","Dolichospermum circinale",TRUE,10,39,NA,735.13375,0.423172392,735.13375,0.423172392,""
5218.3,"Rotorua","Hamurana",2024-04-15,"20A","160","Dolichospermum planctonicum",TRUE,10,13,NA,40.84076389,0.015111083,40.84076389,0.015111083,""
5219.1,"Rotorua","Holdens Bay",2024-04-15,"20A","160","Microcystis aeruginosa",TRUE,10,32.5,NA,408.4076389,0.035531465,408.4076389,0.035531465,"Microcystis spp."
5219.2,"Rotorua","Holdens Bay",2024-04-15,"20A","160","Dolichospermum circinale",TRUE,10,76.33333333,NA,719.4257639,0.414130247,719.4257639,0.414130247,""
5219.3,"Rotorua","Holdens Bay",2024-04-15,"20A","160","Microcystis sp. (large)",TRUE,10,55.5,NA,348.7172917,0.032451631,348.7172917,0.032451631,"Microcystis spp."
5201.1,"Rotoiti","Okere Arm",2024-04-08,"20A","40","Dolichospermum circinale",TRUE,10,33.16666667,NA,5001.422778,2.879019008,5001.422778,2.879019008,""
5201.2,"Rotoiti","Okere Arm",2024-04-08,"20A","40","Microcystis aeruginosa",TRUE,10,21.55,79,26809.76238,2.332449327,26809.76238,2.332449327,"Microcystis spp."
5201.3,"Rotoiti","Okere Arm",2024-04-08,"20A","40","Dolichospermum planctonicum",TRUE,10,28,NA,351.8588889,0.130187789,351.8588889,0.130187789,""
5201.4,"Rotoiti","Okere Arm",2024-04-08,"20A","40","Microcystis wesenbergii",TRUE,10,76,NA,955.0455556,0.181773821,955.0455556,0.181773821,"Microcystis spp."
5201.5,"Rotoiti","Okere Arm",2024-04-08,"20A","40","Pseudanabaena mucicola (cylinder)",FALSE,10,13.5,NA,339.2925,0.003820434,0,0,""
5201.6,"Rotoiti","Okere Arm",2024-04-08,"20A","40","Microcystis sp. (large)",TRUE,10,66,NA,829.3816667,0.077182258,829.3816667,0.077182258,"Microcystis spp."
5201.7,"Rotoiti","Okere Arm",2024-04-08,"20A","40","Aphanocapsa holsatica",FALSE,10,30,NA,376.9916667,0.000188496,0,0,""
5203.1,"Kaituna","Trout Pool",2024-04-08,"20A","160","Dolichospermum circinale",TRUE,10,37.8,NA,1187.52375,0.683586171,1187.52375,0.683586171,""
5203.2,"Kaituna","Trout Pool",2024-04-08,"20A","160","Microcystis aeruginosa",TRUE,10,10.7,126,4907.803181,0.426978877,4907.803181,0.426978877,"Microcystis spp."
5203.3,"Kaituna","Trout Pool",2024-04-08,"20A","160","Aphanocapsa holsatica",FALSE,10,48.66666667,NA,458.6731944,0.000229337,0,0,""
5203.4,"Kaituna","Trout Pool",2024-04-08,"20A","160","Pseudanabaena mucicola (cylinder)",FALSE,10,14.5,NA,91.10631944,0.001025857,0,0,""
5203.5,"Kaituna","Trout Pool",2024-04-08,"20A","160","Phormidium sp",TRUE,10,78,NA,245.0445833,0.022872461,245.0445833,0.022872461,""
5203.6,"Kaituna","Trout Pool",2024-04-08,"20A","160","Microcystis sp. (large)",TRUE,10,80,NA,251.3277778,0.023388563,251.3277778,0.023388563,"Microcystis spp."
5203.7,"Kaituna","Trout Pool",2024-04-08,"20A","160","Dolichospermum lemmermannii",TRUE,10,24,NA,75.39833333,0.008293817,75.39833333,0.008293817,""
5205.1,"Rotorua","Ohau Channel",2024-04-08,"20A","160","Microcystis aeruginosa",TRUE,10,53.05555556,NA,3000.225347,0.261019605,3000.225347,0.261019605,"Microcystis spp."
5205.2,"Rotorua","Ohau Channel",2024-04-08,"20A","160","Dolichospermum circinale",TRUE,10,60.5,NA,2280.799583,1.312919472,2280.799583,1.312919472,""
5205.3,"Rotorua","Ohau Channel",2024-04-08,"20A","160","Microcystis sp. (large)",TRUE,10,320,NA,1005.311111,0.093554252,1005.311111,0.093554252,"Microcystis spp."
5205.4,"Rotorua","Ohau Channel",2024-04-08,"20A","160","Microcystis wesenbergii",TRUE,10,121,NA,380.1332639,0.072350764,380.1332639,0.072350764,"Microcystis spp."
5206.1,"Rotorua","Ngongotaha",2024-04-08,"20A","33","Microcystis aeruginosa",TRUE,10,45.5,68,60988.87407,5.306032044,60988.87407,5.306032044,"Microcystis spp."
5206.2,"Rotorua","Ngongotaha",2024-04-08,"20A","33","Dolichospermum circinale",TRUE,10,19.14285714,NA,4082.172391,2.349861715,4082.172391,2.349861715,""
5206.3,"Rotorua","Ngongotaha",2024-04-08,"20A","33","Microcystis sp. (large)",TRUE,10,54,NA,3290.109091,0.306177552,3290.109091,0.306177552,"Microcystis spp."
5206.4,"Rotorua","Ngongotaha",2024-04-08,"20A","33","Dolichospermum planctonicum",TRUE,10,26.5,NA,807.2952862,0.298699256,807.2952862,0.298699256,""
5206.5,"Rotorua","Ngongotaha",2024-04-08,"20A","33","Microcystis wesenbergii",TRUE,10,144,NA,2193.406061,0.417470976,2193.406061,0.417470976,"Microcystis spp."
5208.1,"Rotorua","Holdens Bay",2024-04-08,"20A","16","Microcystis aeruginosa",TRUE,10,57.05,139,284972.7132,24.79262605,284972.7132,24.79262605,"Microcystis spp."
5208.2,"Rotorua","Holdens Bay",2024-04-08,"20A","16","Dolichospermum circinale",TRUE,10,41.22222222,NA,11655.32569,6.709271683,11655.32569,6.709271683,""
5209.1,"Rotorua","Hamurana",2024-04-08,"20A","160","Microcystis aeruginosa",TRUE,10,25.5,NA,640.8858333,0.055757067,640.8858333,0.055757067,"Microcystis spp."
5209.2,"Rotorua","Hamurana",2024-04-08,"20A","160","Dolichospermum circinale",TRUE,10,41.64705882,NA,2224.250833,1.28036775,2224.250833,1.28036775,""
5209.3,"Rotorua","Hamurana",2024-04-08,"20A","160","Microcystis sp. (large)",TRUE,10,77,NA,483.8059722,0.045022984,483.8059722,0.045022984,"Microcystis spp."
5209.4,"Rotorua","Hamurana",2024-04-08,"20A","160","Pseudanabaena mucicola (cylinder)",FALSE,10,4.5,NA,28.274375,0.000318369,0,0,""
5188.1,"Rotorua","Ngongotaha",2024-04-02,"20A","27","Dolichospermum circinale",TRUE,10,23.65,20,17611.56132,10.13791916,17611.56132,10.13791916,""
5188.2,"Rotorua","Ngongotaha",2024-04-02,"20A","27","Microcystis aeruginosa",TRUE,10,40.5,56,57302.73333,4.9853378,57302.73333,4.9853378,"Microcystis spp."
5188.3,"Rotorua","Ngongotaha",2024-04-02,"20A","27","Microcystis panniformis",TRUE,10,290,NA,5398.893004,0.178163469,5398.893004,0.178163469,"Microcystis spp."
5188.4,"Rotorua","Ngongotaha",2024-04-02,"20A","27","Dolichospermum spiroides",TRUE,10,18,NA,335.1037037,0.087126963,335.1037037,0.087126963,""
5188.5,"Rotorua","Ngongotaha",2024-04-02,"20A","27","Pseudanabaena mucicola (cylinder)",FALSE,10,41,NA,763.2917695,0.008594665,0,0,""
5189.1,"Rotorua","Hamurana",2024-04-02,"20A","50","Dolichospermum circinale",TRUE,10,45.5,5,11435.41389,6.582681651,11435.41389,6.582681651,""
5189.2,"Rotorua","Hamurana",2024-04-02,"20A","50","Microcystis aeruginosa",TRUE,10,27.95,44,17983.00516,1.564521449,17983.00516,1.564521449,"Microcystis spp."
5189.3,"Rotorua","Hamurana",2024-04-02,"20A","50","Microcystis botrys",TRUE,10,273.5,NA,5499.051778,0.621392851,5499.051778,0.621392851,"Microcystis spp."
5189.4,"Rotorua","Hamurana",2024-04-02,"20A","50","Pseudanabaena mucicola (cylinder)",FALSE,10,24.33333333,NA,733.8771111,0.008263456,0,0,""
5189.5,"Rotorua","Hamurana",2024-04-02,"20A","50","Microcystis wesenbergii",TRUE,10,15,NA,150.7966667,0.02870113,150.7966667,0.02870113,"Microcystis spp."
5192.1,"Rotorua","Holdens Bay",2024-04-02,"20A","160","Dolichospermum circinale",TRUE,10,19.45,34,3299.619563,1.899393005,3299.619563,1.899393005,""
5192.2,"Rotorua","Holdens Bay",2024-04-02,"20A","160","Microcystis aeruginosa",TRUE,10,46.45,93,16489.77258,1.434610214,16489.77258,1.434610214,"Microcystis spp."
5192.3,"Rotorua","Holdens Bay",2024-04-02,"20A","160","Pseudanabaena mucicola (cylinder)",FALSE,10,9,NA,84.823125,0.000955108,0,0,""
5192.4,"Rotorua","Holdens Bay",2024-04-02,"20A","160","Microcystis botrys",TRUE,10,223.6666667,NA,2108.011736,0.238205326,2108.011736,0.238205326,"Microcystis spp."
5193.1,"Rotorua","Ohau Channel",2024-04-02,"20A","39","Dolichospermum circinale",TRUE,10,61.35,20,31628.63419,18.20670698,31628.63419,18.20670698,""
5193.2,"Rotorua","Ohau Channel",2024-04-02,"20A","39","Microcystis aeruginosa",TRUE,10,43.35,49,38551.74782,3.35400206,38551.74782,3.35400206,"Microcystis spp."
5193.3,"Rotorua","Ohau Channel",2024-04-02,"20A","39","Microcystis botrys",TRUE,10,215.5,NA,22219.95328,2.51085472,22219.95328,2.51085472,"Microcystis spp."
5193.4,"Rotorua","Ohau Channel",2024-04-02,"20A","39","Microcystis wesenbergii",TRUE,10,65,NA,1675.518519,0.31890144,1675.518519,0.31890144,"Microcystis spp."
5194.1,"Rotoiti","Okere Arm",2024-04-02,"20A","50","Dolichospermum circinale",TRUE,10,52.5,3,12139.13167,6.987769753,12139.13167,6.987769753,""
5194.2,"Rotoiti","Okere Arm",2024-04-02,"20A","50","Microcystis aeruginosa",TRUE,10,31.7,11,9879.192289,0.859489729,9879.192289,0.859489729,"Microcystis spp."
5194.3,"Rotoiti","Okere Arm",2024-04-02,"20A","50","Microcystis botrys",TRUE,10,87.5,NA,1759.294444,0.198800272,1759.294444,0.198800272,"Microcystis spp."
5194.4,"Rotoiti","Okere Arm",2024-04-02,"20A","50","Aphanocapsa holsatica",FALSE,10,65.5,NA,2633.915111,0.001316958,0,0,""
5194.5,"Rotoiti","Okere Arm",2024-04-02,"20A","50","Phormidium sp",TRUE,10,30,NA,301.5933333,0.028150722,301.5933333,0.028150722,""
5194.6,"Rotoiti","Okere Arm",2024-04-02,"20A","50","Dolichospermum planctonicum",TRUE,10,31,NA,311.6464444,0.115309184,311.6464444,0.115309184,""
5194.7,"Rotoiti","Okere Arm",2024-04-02,"20A","50","Dolichospermum spiroides",TRUE,10,34,NA,341.8057778,0.088869502,341.8057778,0.088869502,""
5195.1,"Kaituna","Trout Pool",2024-04-02,"20A","160","Microcystis aeruginosa",TRUE,10,14.52941176,NA,775.9745139,0.067509783,775.9745139,0.067509783,"Microcystis spp."
5195.2,"Kaituna","Trout Pool",2024-04-02,"20A","160","Aphanocapsa holsatica",FALSE,10,63.63636364,NA,2199.118056,0.001099559,0,0,""
5195.3,"Kaituna","Trout Pool",2024-04-02,"20A","160","Dolichospermum circinale",TRUE,10,16.33333333,NA,153.9382639,0.088613022,153.9382639,0.088613022,""
5195.4,"Kaituna","Trout Pool",2024-04-02,"20A","160","Phormidium sp",TRUE,10,26,NA,81.68152778,0.007624154,81.68152778,0.007624154,""
5175.1,"Rotorua","Holdens Bay",2024-03-25,"20A","160","Dolichospermum circinale",TRUE,10,47.2,15,5189.918611,2.987524749,5189.918611,2.987524749,""
5175.2,"Rotorua","Holdens Bay",2024-03-25,"20A","160","Microcystis aeruginosa",TRUE,10,20.95,76,6318.380333,0.549699089,6318.380333,0.549699089,"Microcystis spp."
5175.3,"Rotorua","Holdens Bay",2024-03-25,"20A","160","Microcystis sp. (large)",TRUE,10,223,NA,700.5761806,0.065195619,700.5761806,0.065195619,"Microcystis spp."
5175.4,"Rotorua","Holdens Bay",2024-03-25,"20A","160","Pseudanabaena limnetica (cylinder)",TRUE,10,9,NA,28.274375,0.002233676,28.274375,0.002233676,""
5176.1,"Rotorua","Ngongotaha",2024-03-25,"20A","160","Dolichospermum circinale",TRUE,10,22.6,30,3550.004861,2.043524798,3550.004861,2.043524798,""
5176.2,"Rotorua","Ngongotaha",2024-03-25,"20A","160","Microcystis aeruginosa",TRUE,10,22.15,55,5218.978385,0.45405112,5218.978385,0.45405112,"Microcystis spp."
5176.3,"Rotorua","Ngongotaha",2024-03-25,"20A","160","Pseudanabaena limnetica (ellipsoid)",FALSE,10,28,NA,87.96472222,0.008444613,0,0,""
5176.4,"Rotorua","Ngongotaha",2024-03-25,"20A","160","Microcystis sp. (large)",TRUE,10,63,NA,197.920625,0.018418493,197.920625,0.018418493,"Microcystis spp."
5177.1,"Rotorua","Ohau Channel",2024-03-25,"20A","160","Dolichospermum circinale",TRUE,10,22.1,NA,1388.585972,0.799325629,1388.585972,0.799325629,""
5177.2,"Rotorua","Ohau Channel",2024-03-25,"20A","160","Microcystis aeruginosa",TRUE,10,25.64285714,NA,1127.833403,0.098121506,1127.833403,0.098121506,"Microcystis spp."
5178.1,"Rotoiti","Okere Arm",2024-03-25,"20A","160","Microcystis aeruginosa",TRUE,10,15.9,21,2048.007229,0.178176629,2048.007229,0.178176629,"Microcystis spp."
5178.2,"Rotoiti","Okere Arm",2024-03-25,"20A","160","Dolichospermum circinale",TRUE,10,38.47058824,NA,2054.604583,1.182712582,2054.604583,1.182712582,""
5178.3,"Rotoiti","Okere Arm",2024-03-25,"20A","160","Aphanocapsa holsatica",FALSE,10,16.8,19,2058.3745,0.001029187,0,0,""
5179.1,"Kaituna","Trout Pool",2024-03-25,"20A","160","Microcystis sp. (large)",TRUE,10,57,NA,179.0710417,0.016664351,179.0710417,0.016664351,"Microcystis spp."
5179.2,"Kaituna","Trout Pool",2024-03-25,"20A","160","Pseudanabaena mucicola (cylinder)",FALSE,10,13,NA,40.84076389,0.000459867,0,0,""
5179.3,"Kaituna","Trout Pool",2024-03-25,"20A","160","Aphanocapsa holsatica",FALSE,10,23.95,11,2332.478858,0.001166239,0,0,""
5179.4,"Kaituna","Trout Pool",2024-03-25,"20A","160","Microcystis wesenbergii",TRUE,10,7,NA,21.99118056,0.004185581,21.99118056,0.004185581,"Microcystis spp."
5179.5,"Kaituna","Trout Pool",2024-03-25,"20A","160","Microcystis aeruginosa",TRUE,10,9.65,11,939.808809,0.081763366,939.808809,0.081763366,"Microcystis spp."
5179.6,"Kaituna","Trout Pool",2024-03-25,"20A","160","Dolichospermum circinale",TRUE,10,12.83333333,NA,241.9029861,0.139249035,241.9029861,0.139249035,""
5179.7,"Kaituna","Trout Pool",2024-03-25,"20A","160","Phormidium sp",TRUE,10,92.5,NA,581.1954861,0.054248787,581.1954861,0.054248787,""
5179.8,"Kaituna","Trout Pool",2024-03-25,"20A","160","Dolichospermum lemmermannii",TRUE,10,33,NA,103.6727083,0.011403998,103.6727083,0.011403998,""
5182.1,"Rotorua","Hamurana",2024-03-25,"20A","160","Microcystis aeruginosa",TRUE,10,17.8,67,4865.077458,0.423261739,4865.077458,0.423261739,"Microcystis spp."
5182.2,"Rotorua","Hamurana",2024-03-25,"20A","160","Dolichospermum lemmermannii",TRUE,10,26,NA,81.68152778,0.008984968,81.68152778,0.008984968,""
5182.3,"Rotorua","Hamurana",2024-03-25,"20A","160","Dolichospermum circinale",TRUE,10,19.1,NA,600.0450694,0.345409944,600.0450694,0.345409944,""
5162.1,"Rotoiti","Okere Arm",2024-03-18,"20A","160","Dolichospermum circinale",TRUE,10,58.11111111,NA,1643.055347,0.94580838,1643.055347,0.94580838,""
5162.2,"Rotoiti","Okere Arm",2024-03-18,"20A","160","Microcystis aeruginosa",TRUE,10,9.45,45,1929.726094,0.16788617,1929.726094,0.16788617,"Microcystis spp."
5162.3,"Rotoiti","Okere Arm",2024-03-18,"20A","160","Aphanocapsa holsatica",FALSE,10,29.25,29,4502.694219,0.002251347,0,0,""
5162.4,"Rotoiti","Okere Arm",2024-03-18,"20A","160","Pseudanabaena mucicola (cylinder)",FALSE,10,5,NA,78.53993056,0.00088436,0,0,""
5162.5,"Rotoiti","Okere Arm",2024-03-18,"20A","160","Microcystis sp. (small)",TRUE,10,94,NA,295.3101389,0.005374645,295.3101389,0.005374645,"Microcystis spp."
5163.1,"Kaituna","Trout Pool",2024-03-18,"20A","160","Microcystis aeruginosa",TRUE,10,13.3,42,2590.561069,0.225378813,2590.561069,0.225378813,"Microcystis spp."
5163.2,"Kaituna","Trout Pool",2024-03-18,"20A","160","Aphanocapsa holsatica",FALSE,10,22.9,7,1942.449563,0.000971225,0,0,""
5163.3,"Kaituna","Trout Pool",2024-03-18,"20A","160","Dolichospermum circinale",TRUE,10,29.66666667,NA,838.8064583,0.48285055,838.8064583,0.48285055,""
