"Site","date","hydroyear","hydroweek","sum_biovolume","log_biovolume","observed"
"Holdens Bay",2025-05-05,2025,44,0.007160788,0.00713527129832347,0.00713527129832347
"Holdens Bay",2025-05-12,2025,45,0.040604721,0.0398020066694638,0.0398020066694638
"Holdens Bay",2025-05-19,2025,46,0.020896929,0.020681583058227,0.020681583058227
"Holdens Bay",2025-05-26,2025,47,0.068155525,0.0659333525952289,0.0659333525952289
"Holdens Bay",2025-11-17,2026,20,0.566502864222222,0.448845659829901,0.448845659829901
"Holdens Bay",2025-11-24,2026,21,17.9761493484686,2.9431828931716,2.9431828931716
"Holdens Bay",2025-12-01,2026,22,6.28360237456055,1.98562557149018,1.98562557149018
"Holdens Bay",2025-12-08,2026,23,2.06528585680903,1.12014082990356,1.12014082990356
"Holdens Bay",2025-12-15,2026,24,1.26349991731042,0.81691225136214,0.81691225136214
"Holdens Bay",2025-12-22,2026,25,0.900731062376042,0.642238581839128,0.642238581839128
"Holdens Bay",2025-12-29,2026,26,0.537962207441667,0.430458298246866,0.430458298246866
"Holdens Bay",2026-01-05,2026,27,0.903076500322225,0.643471787360053,0.643471787360053
"Holdens Bay",2026-01-12,2026,28,0.035158036,0.0345541068485676,0.0345541068485676
"Holdens Bay",2026-01-19,2026,29,0.688821454725,0.524030921595507,0.524030921595507
"Holdens Bay",2026-01-26,2026,30,0.075166467,0.0724755026143901,0.0724755026143901
"Holdens Bay",2026-02-02,2026,31,0.0827167966666667,0.079473434899303,0.079473434899303
"Holdens Bay",2026-02-09,2026,32,0.0902671263333333,0.0864227362468788,0.0864227362468788
"Holdens Bay",2026-02-16,2026,33,0.097817456,0.0933240778999284,0.0933240778999284
"Ngongotaha",2015-01-05,2015,1,2.736e-05,2.73596257220268e-05,2.73596257220268e-05
"Ngongotaha",2015-01-12,2015,2,0.00930785818181818,0.00926480700648666,0.00926480700648666
"Ngongotaha",2015-01-16,2015,3,0.014611,0.0145052878027008,0.0145052878027008
"Ngongotaha",2015-01-26,2015,4,0.00854683333333333,0.00851051593907999,0.00851051593907999
"Ngongotaha",2015-02-02,2015,5,0.00430191666666667,0.0042926898756226,0.0042926898756226
"Ngongotaha",2015-02-09,2015,6,5.7e-05,5.69983755617284e-05,5.69983755617284e-05
"Ngongotaha",2015-02-16,2015,7,0.0385140591176471,0.0377909021505753,0.0377909021505753
"Ngongotaha",2015-02-23,2015,8,0.0769711182352941,0.0741525809486508,0.0741525809486508
"Ngongotaha",2015-02-26,2015,9,0.093452715,0.0893403183158691,0.0893403183158691
"Ngongotaha",2015-03-09,2015,10,1.41517412975,0.881771387921359,0.881771387921359
"Ngongotaha",2015-03-12,2015,11,1.7756436065,1.020882650577,1.020882650577
"Ngongotaha",2015-03-23,2015,12,0.857993826,0.619497317458246,0.619497317458246
"Ngongotaha",2015-03-30,2015,13,0.097826824,0.0933326111583304,0.0933326111583304
"Ngongotaha",2015-04-06,2015,14,0.051382162,0.0501056433091256,0.0501056433091256
"Ngongotaha",2015-04-13,2015,15,0.0049375,0.00492535052249327,0.00492535052249327
"Ngongotaha",2015-04-20,2015,16,0.0218772,0.0216413280063624,0.0216413280063624
"Ngongotaha",2015-04-27,2015,17,0.000264,0.000263965158132034,0.000263965158132034
"Ngongotaha",2015-11-16,2016,20,0.000572,0.000571836470356333,0.000571836470356333
"Ngongotaha",2015-11-23,2016,21,0.0017765,0.00177492389023825,0.00177492389023825
"Ngongotaha",2015-11-30,2016,22,0.002981,0.00297656562988582,0.00297656562988582
"Ngongotaha",2015-12-07,2016,23,0.0023225,0.0023198071654745,0.0023198071654745
"Ngongotaha",2015-12-14,2016,24,0.001664,0.00166261708590017,0.00166261708590017
"Ngongotaha",2015-12-21,2016,25,0.491144883333333,0.399544202982127,0.399544202982127
"Ngongotaha",2015-12-28,2016,26,0.980625766666667,0.683412838546175,0.683412838546175
"Ngongotaha",2016-01-04,2016,27,1.47010665,0.904261327845389,0.904261327845389
"Ngongotaha",2016-01-11,2016,28,0.017855582,0.0176980436245409,0.0176980436245409
"Ngongotaha",2016-01-18,2016,29,0.019097141,0.0189170794320317,0.0189170794320317
"Ngongotaha",2016-01-25,2016,30,0.340775334,0.293248054096751,0.293248054096751
"Ngongotaha",2016-02-01,2016,31,0.288009067,0.253097667253657,0.253097667253657
"Ngongotaha",2016-02-08,2016,32,0.2352428,0.211267549947136,0.211267549947136
"Ngongotaha",2016-02-15,2016,33,0.25539463825,0.227449975942676,0.227449975942676
"Ngongotaha",2016-02-22,2016,34,0.2755464765,0.243374695803389,0.243374695803389
"Ngongotaha",2016-02-29,2016,35,0.29569831475,0.259049789003484,0.259049789003484
"Ngongotaha",2016-03-07,2016,36,0.315850153,0.274482960918437,0.274482960918437
"Ngongotaha",2016-03-14,2016,37,0.1588745765,0.147449341504321,0.147449341504321
"Ngongotaha",2016-03-21,2016,38,0.001899,0.00189719917897899,0.00189719917897899
"Ngongotaha",2016-03-28,2016,39,0.00462108461538461,0.00461044018382223,0.00461044018382223
"Ngongotaha",2016-04-03,2016,40,0.0069543,0.00693023038288257,0.00693023038288257
"Ngongotaha",2016-04-11,2016,41,0.00763396857142857,0.00760497728558081,0.00760497728558081
"Ngongotaha",2016-04-17,2016,42,0.00814372,0.00811073885078462,0.00811073885078462
"Ngongotaha",2016-04-25,2016,43,0.0928264194285714,0.0887673854467786,0.0887673854467786
"Ngongotaha",2016-05-01,2016,44,0.156338444,0.145258499027234,0.145258499027234
"Ngongotaha",2016-05-09,2016,45,0.0733306790769231,0.0707665979754506,0.0707665979754506
"Ngongotaha",2016-05-14,2016,46,0.021450826,0.0212239951055624,0.0212239951055624
"Ngongotaha",2016-11-21,2017,21,0.032149849,0.0316438590378854,0.0316438590378854
"Ngongotaha",2016-11-28,2017,22,0.040547548,0.0397470630683963,0.0397470630683963
"Ngongotaha",2016-12-05,2017,23,0.021379616,0.0211542781103925,0.0211542781103925
"Ngongotaha",2016-12-12,2017,24,0.002211684,0.00220924182715559,0.00220924182715559
"Ngongotaha",2016-12-19,2017,25,0.015150038,0.0150364222590042,0.0150364222590042
"Ngongotaha",2016-12-26,2017,26,0.028088392,0.0277011477723213,0.0277011477723213
"Ngongotaha",2017-01-02,2017,27,0.041026746,0.0402074819060486,0.0402074819060486
"Ngongotaha",2017-01-09,2017,28,0.0539651,0.0525593376164985,0.0525593376164985
"Ngongotaha",2017-01-16,2017,29,0.032539407,0.0320212117106816,0.0320212117106816
"Ngongotaha",2017-01-23,2017,30,0.011113714,0.0110524104689858,0.0110524104689858
"Ngongotaha",2017-01-30,2017,31,0.0331769945,0.0326385157314889,0.0326385157314889
"Ngongotaha",2017-02-06,2017,32,0.055240275,0.0537684898123714,0.0537684898123714
"Ngongotaha",2017-02-13,2017,33,0.03594607875,0.0353150949441611,0.0353150949441611
"Ngongotaha",2017-02-20,2017,34,0.0166518825,0.0165147600421988,0.0165147600421988
"Ngongotaha",2017-02-26,2017,35,0.000114,0.000113993502493806,0.000113993502493806
"Ngongotaha",2017-03-06,2017,36,0.0974092442790698,0.0929521694081234,0.0929521694081234
"Ngongotaha",2017-03-13,2017,37,0.182542583023256,0.167666851748894,0.167666851748894
"Ngongotaha",2017-03-20,2017,38,0.267675921767442,0.237185241146004,0.237185241146004
"Ngongotaha",2017-03-27,2017,39,0.352809260511628,0.302183364019096,0.302183364019096
"Ngongotaha",2017-04-03,2017,40,0.437942599255814,0.363213341433868,0.363213341433868
"Ngongotaha",2017-04-10,2017,41,0.523075938,0.420731933471067,0.420731933471067
"Ngongotaha",2017-04-17,2017,42,0.008336,0.00830144743929724,0.00830144743929724
"Ngongotaha",2017-11-27,2018,22,0.040143236,0.0393584305928763,0.0393584305928763
"Ngongotaha",2017-12-04,2018,23,0.003552,0.00354570654649498,0.00354570654649498
"Ngongotaha",2017-12-11,2018,24,0.0030540145,0.00304936047095737,0.00304936047095737
"Ngongotaha",2017-12-18,2018,25,0.002556029,0.00255276791364774,0.00255276791364774
"Ngongotaha",2017-12-25,2018,26,0.0007505,0.000750218515702172,0.000750218515702172
"Ngongotaha",2018-01-01,2018,27,0.0014778,0.00147670912817467,0.00147670912817467
"Ngongotaha",2018-01-08,2018,28,0.0048707,0.00485887651763589,0.00485887651763589
"Ngongotaha",2018-01-15,2018,29,0.0082636,0.00822964339844441,0.00822964339844441
"Ngongotaha",2018-01-22,2018,30,0.0032232,0.00321801662592766,0.00321801662592766
"Ngongotaha",2018-01-29,2018,31,0.00259225,0.00258889591513599,0.00258889591513599
"Ngongotaha",2018-02-05,2018,32,0.0019613,0.00195937916230425,0.00195937916230425
"Ngongotaha",2018-02-12,2018,33,0.0032469,0.00324164020247745,0.00324164020247745
"Ngongotaha",2018-02-19,2018,34,0.0008453,0.000844942935158772,0.000844942935158772
"Ngongotaha",2018-02-26,2018,35,0.0069724,0.00694820521781622,0.00694820521781622
"Ngongotaha",2018-03-05,2018,36,0.0016642,0.00166281675363309,0.00166281675363309
"Ngongotaha",2018-03-12,2018,37,0,0,0
"Ngongotaha",2018-03-19,2018,38,0.0032782,0.00327283841674602,0.00327283841674602
"Ngongotaha",2018-03-26,2018,39,0.002305209,0.00230255608197127,0.00230255608197127
"Ngongotaha",2018-04-02,2018,40,0.0142136045,0.0141135383097176,0.0141135383097176
"Ngongotaha",2018-04-09,2018,41,0.026122,0.0257866480616028,0.0257866480616028
"Ngongotaha",2018-04-16,2018,42,0.013616,0.0135241352198581,0.0135241352198581
"Ngongotaha",2018-04-23,2018,43,0.00111,0.00110938440549782,0.00110938440549782
"Ngongotaha",2018-04-30,2018,44,0.001443,0.00144195987597908,0.00144195987597908
"Ngongotaha",2018-05-07,2018,45,0.001776,0.00177442477678851,0.00177442477678851
"Ngongotaha",2018-05-14,2018,46,0.0017575,0.00175595740401883,0.00175595740401883
"Ngongotaha",2018-05-21,2018,47,0.001739,0.00173748969019899,0.00173748969019899
"Ngongotaha",2018-11-19,2019,21,0.007772024,0.00774197740297275,0.00774197740297275
"Ngongotaha",2018-11-26,2019,22,0.000805896,0.000805571440181193,0.000805571440181193
"Ngongotaha",2018-12-03,2019,23,0.0019468,0.00194490744077146,0.00194490744077146
"Ngongotaha",2018-12-10,2019,24,0.0035819,0.00357550027376172,0.00357550027376172
"Ngongotaha",2018-12-17,2019,25,0.005217,0.00520343860159486,0.00520343860159486
"Ngongotaha",2018-12-24,2019,26,0.004153158,0.00414455744406858,0.00414455744406858
"Ngongotaha",2019-01-07,2019,27,0.002025474,0.00202342549320278,0.00202342549320278
"Ngongotaha",2019-01-14,2019,28,0.000961632,0.000961169928153278,0.000961169928153278
"Ngongotaha",2019-01-21,2019,29,0.00127855155555556,0.0012777349045283,0.0012777349045283
"Ngongotaha",2019-01-23,2019,30,0.0013691,0.00136816363714715,0.00136816363714715
"Ngongotaha",2019-01-30,2019,31,0.0015642,0.00156297791340592,0.00156297791340592
"Ngongotaha",2019-02-05,2019,32,0.017604748,0.0174515794733386,0.0174515794733386
"Ngongotaha",2019-02-14,2019,33,0.000555,0.000554846044460916,0.000554846044460916
"Ngongotaha",2019-02-21,2019,34,0.001465541,0.00146446814287148,0.00146446814287148
"Ngongotaha",2019-02-28,2019,35,0.001887,0.00188522185205871,0.00188522185205871
"Ngongotaha",2019-03-07,2019,36,0.002405,0.00240211261601236,0.00240211261601236
"Ngongotaha",2019-03-15,2019,37,0.004007125,0.00399911785790243,0.00399911785790243
"Ngongotaha",2019-03-25,2019,38,0.0023550625,0.00235229368661085,0.00235229368661085
"Ngongotaha",2019-04-01,2019,39,0.00119861875,0.00119790098004384,0.00119790098004384
"Ngongotaha",2019-04-04,2019,40,0.000703,0.000702753011248616,0.000702753011248616
"Ngongotaha",2019-04-11,2019,41,0.0034672,0.0034612031196713,0.0034612031196713
"Ngongotaha",2019-11-12,2020,21,0,0,0
"Ngongotaha",2019-11-20,2020,22,0.02461095,0.0243129795632621,0.0243129795632621
"Ngongotaha",2019-11-26,2020,23,0.001997228,0.00199523619178051,0.00199523619178051
"Ngongotaha",2019-12-09,2020,24,0.157824473785714,0.146542790620145,0.146542790620145
"Ngongotaha",2019-12-10,2020,25,0.169811185,0.156842355444576,0.156842355444576
"Ngongotaha",2019-12-23,2020,26,0.0915056180740741,0.0875580441078301,0.0875580441078301
"Ngongotaha",2019-12-30,2020,27,0.049341082037037,0.0481624262661075,0.0481624262661075
"Ngongotaha",2020-01-06,2020,28,0.007176546,0.00715091713850559,0.00715091713850559
"Ngongotaha",2020-01-13,2020,29,0.007817088,0.00778669286580118,0.00778669286580118
"Ngongotaha",2020-01-15,2020,30,0.0080001,0.00796826885552116,0.00796826885552116
"Ngongotaha",2020-01-27,2020,31,0.282653678571429,0.248931118230208,0.248931118230208
"Ngongotaha",2020-01-29,2020,32,0.328429275,0.283997248067448,0.283997248067448
"Ngongotaha",2020-02-10,2020,33,0.00612453,0.00610585129287674,0.00610585129287674
"Ngongotaha",2020-02-17,2020,34,0.00387044444444444,0.00386297354527435,0.00386297354527435
"Ngongotaha",2020-02-19,2020,35,0.00322642,0.00322122627541789,0.00322122627541789
"Ngongotaha",2020-02-27,2020,36,0.003880644,0.00387313372460569,0.00387313372460569
"Ngongotaha",2020-03-09,2020,37,0.020037753,0.019839639356323,0.019839639356323
"Ngongotaha",2020-03-16,2020,38,0.0191730472,0.0189915604311402,0.0189915604311402
"Ngongotaha",2020-03-19,2020,39,0.018802459,0.0186278777441233,0.0186278777441233
"Ngongotaha",2020-03-26,2020,40,0.028969115,0.0285574418242066,0.0285574418242066
"Ngongotaha",2020-04-02,2020,41,0.036967656,0.0363007387899026,0.0363007387899026
"Ngongotaha",2020-04-09,2020,42,0.016104212,0.0159759147624003,0.0159759147624003
"Ngongotaha",2020-04-20,2020,43,0,0,0
"Ngongotaha",2020-04-27,2020,44,4.8e-05,4.79988480368627e-05,4.79988480368627e-05
"Ngongotaha",2020-05-04,2020,45,9.6e-05,9.59953922948908e-05,9.59953922948908e-05
"Ngongotaha",2020-05-11,2020,46,0.054511416,0.0530775468619703,0.0530775468619703
"Ngongotaha",2020-05-18,2020,47,0.000448032,0.000447931663631639,0.000447931663631639
"Ngongotaha",2020-05-25,2020,48,0.038337624,0.0376209958260114,0.0376209958260114
"Ngongotaha",2020-06-01,2020,49,0.00988275622222222,0.00983424116672635,0.00983424116672635
"Ngongotaha",2020-06-03,2020,50,0.001752794,0.00175125964926898,0.00175125964926898
"Ngongotaha",2020-06-10,2020,51,0.013379434,0.0132907197941438,0.0132907197941438
"Ngongotaha",2020-06-18,2020,52,0.00219308,0.00219067871022964,0.00219067871022964
"Ngongotaha",2020-10-22,2021,17,0.007931986,0.007900693166341,0.007900693166341
"Ngongotaha",2020-11-02,2021,18,0.0104304668095238,0.0103764448156218,0.0103764448156218
"Ngongotaha",2020-11-09,2021,19,0.0120204091428571,0.0119487377991304,0.0119487377991304
"Ngongotaha",2020-11-12,2021,20,0.012701813,0.0126218216181514,0.0126218216181514
"Ngongotaha",2020-11-23,2021,21,0.014025736,0.0139282855175191,0.0139282855175191
"Ngongotaha",2020-11-30,2021,22,0.001610306,0.00160901084750132,0.00160901084750132
"Ngongotaha",2020-12-07,2021,23,0.0044427082,0.00443286850442488,0.00443286850442488
"Ngongotaha",2020-12-14,2021,24,0.004963917,0.00495163738390655,0.00495163738390655
"Ngongotaha",2020-12-21,2021,25,0.069429299,0.0671251407633209,0.0671251407633209
"Ngongotaha",2020-12-28,2021,26,0.0424181415,0.0415431502649318,0.0415431502649318
"Ngongotaha",2021-01-04,2021,27,0.015406984,0.0152895015851079,0.0152895015851079
"Ngongotaha",2021-01-11,2021,28,0,0,0
"Ngongotaha",2021-01-18,2021,29,0.005856304,0.005839222508888,0.005839222508888
"Ngongotaha",2021-01-25,2021,30,0.0002686,0.000268563933478167,0.000268563933478167
"Ngongotaha",2021-02-01,2021,31,0.024104036,0.0238181191128737,0.0238181191128737
"Ngongotaha",2021-02-08,2021,32,0.016596768,0.0164605468007441,0.0164605468007441
"Ngongotaha",2021-02-15,2021,33,0,0,0
"Ngongotaha",2021-02-22,2021,34,0.005125024,0.00511193576380294,0.00511193576380294
"Ngongotaha",2021-03-01,2021,35,0.090050114,0.0862236713309707,0.0862236713309707
"Ngongotaha",2021-03-08,2021,36,0.008988741,0.00894858273637017,0.00894858273637017
"Ngongotaha",2021-03-15,2021,37,0.036483369,0.0358336074200585,0.0358336074200585
"Ngongotaha",2021-03-22,2021,38,0.000454078,0.000453974937782635,0.000453974937782635
"Ngongotaha",2021-03-29,2021,39,0.000142025,0.000142014915404519,0.000142014915404519
"Ngongotaha",2021-04-05,2021,40,0.009299128,0.0092561572971792,0.0092561572971792
"Ngongotaha",2021-04-12,2021,41,0.007928763,0.00789749552483566,0.00789749552483566
"Ngongotaha",2021-04-19,2021,42,7.9e-05,7.89968796643366e-05,7.89968796643366e-05
"Ngongotaha",2021-04-26,2021,43,0.00074,0.000739726334999745,0.000739726334999745
"Ngongotaha",2021-05-03,2021,44,0.013216025,0.0131294552461271,0.0131294552461271
"Ngongotaha",2021-05-10,2021,45,0.0045032,0.00449309093228754,0.00449309093228754
"Ngongotaha",2021-05-17,2021,46,0.033050688,0.0325162576655196,0.0325162576655196
"Ngongotaha",2021-05-24,2021,47,0.000453175,0.000453072347221632,0.000453072347221632
"Ngongotaha",2021-05-31,2021,48,0.000331083333333333,0.000331028537340887,0.000331028537340887
"Ngongotaha",2021-06-07,2021,49,0.000208991666666667,0.000208969830950567,0.000208969830950567
"Ngongotaha",2021-06-14,2021,50,8.69e-05,8.68962244137307e-05,8.68962244137307e-05
"Ngongotaha",2021-06-21,2021,51,7.045e-05,7.04475185152964e-05,7.04475185152964e-05
"Ngongotaha",2021-06-28,2021,52,5.4e-05,5.39985420524859e-05,5.39985420524859e-05
"Ngongotaha",2021-07-05,2022,1,0.00011345,0.000113443565035443,0.000113443565035443
"Ngongotaha",2021-07-12,2022,2,0.0001729,0.000172885054517691,0.000172885054517691
"Ngongotaha",2021-07-19,2022,3,0.000347675,0.000347614575052278,0.000347614575052278
"Ngongotaha",2021-07-26,2022,4,0.00052245,0.000522313570515071,0.000522313570515071
"Ngongotaha",2021-08-02,2022,5,0.000697225,0.000696982051569608,0.000696982051569608
"Ngongotaha",2021-08-09,2022,6,0.000872,0.000871620028873837,0.000871620028873837
"Ngongotaha",2021-08-16,2022,7,0.00077638,0.000776078772948822,0.000776078772948822
"Ngongotaha",2021-08-23,2022,8,0.00068076,0.00068052838802002,0.00068052838802002
"Ngongotaha",2021-08-30,2022,9,0.00058514,0.000584968872342704,0.000584968872342704
"Ngongotaha",2021-09-06,2022,10,0.00048952,0.000489400224171648,0.000489400224171648
"Ngongotaha",2021-09-13,2022,11,0.0003939,0.000393822441761125,0.000393822441761125
"Ngongotaha",2021-09-20,2022,12,0.000376525,0.000376454132250616,0.000376454132250616
